L,sigma,W(0),W(-pi),Delta=W(-pi)-W(0),phi_min,aa_dist,ab_dist,delta_pref,exact_phase_pref,consistent,preferred
1.27,0.713333,-0.39249057,-0.38245858,0.010031992,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.71625,-0.40198985,-0.39175204,0.010237806,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.719167,-0.41167311,-0.4012274,0.010445717,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.722083,-0.42154287,-0.41088721,0.010655663,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.725,-0.43160163,-0.42073405,0.010867576,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.727917,-0.4418519,-0.43077051,0.011081383,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.730833,-0.45229619,-0.44099919,0.011297007,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.73375,-0.46293705,-0.45142269,0.011514364,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.736667,-0.47377701,-0.46204364,0.011733366,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.739583,-0.4848186,-0.47286468,0.011953918,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.7425,-0.49606437,-0.48388845,0.01217592,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.745417,-0.50751687,-0.49511761,0.012399265,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.748333,-0.51917865,-0.50655481,0.012623841,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.75125,-0.53105226,-0.51820273,0.012849526,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.754167,-0.54314025,-0.53006406,0.013076195,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.757083,-0.55544518,-0.54214147,0.013303714,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.76,-0.5679696,-0.55443766,0.013531942,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.762917,-0.58071605,-0.56695532,0.013760729,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.765833,-0.59368708,-0.57969717,0.013989918,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.76875,-0.60688524,-0.59266589,0.014219345,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.771667,-0.62031304,-0.60586421,0.014448836,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.774583,-0.63397303,-0.61929482,0.014678208,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.7775,-0.64786771,-0.63296044,0.014907269,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.780417,-0.66199959,-0.64686377,0.015135819,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.783333,-0.67637118,-0.66100753,0.015363647,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.78625,-0.69098494,-0.67539441,0.015590532,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.789167,-0.70584336,-0.69002711,0.015816242,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.792083,-0.72094887,-0.70490834,0.016040536,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.795,-0.73630393,-0.72004077,0.01626316,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.797917,-0.75191093,-0.73542708,0.016483849,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.800833,-0.76777228,-0.75106996,0.016702328,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.80375,-0.78389035,-0.76697205,0.016918307,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.806667,-0.80026749,-0.783136,0.017131485,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.809583,-0.81690601,-0.79956446,0.017341547,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.8125,-0.8338082,-0.81626004,0.017548165,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.815417,-0.85097634,-0.83322534,0.017750998,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.818333,-0.86841265,-0.85046296,0.017949689,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.82125,-0.88611932,-0.86797546,0.018143867,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.824167,-0.90409852,-0.88576538,0.018333147,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.827083,-0.92235237,-0.90383524,0.018517125,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.83,-0.94088294,-0.92218755,0.018695385,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.832917,-0.95969227,-0.94082478,0.018867491,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.835833,-0.97878236,-0.95974937,0.019032991,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.83875,-0.99815514,-0.97896372,0.019191415,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.841667,-1.0178125,-0.99847023,0.019342276,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.844583,-1.0377563,-1.0182712,0.019485066,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.8475,-1.0579883,-1.038369,0.019619258,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.850417,-1.0785102,-1.0587659,0.019744308,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.853333,-1.0993238,-1.0794641,0.019859647,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.85625,-1.1204305,-1.1004658,0.019964689,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.859167,-1.1418319,-1.1217731,0.020058822,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.862083,-1.1635295,-1.1433881,0.020141416,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.865,-1.1855247,-1.1653129,0.020211814,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.867917,-1.2078188,-1.1875494,0.020269337,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.870833,-1.2304129,-1.2100996,0.020313282,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.87375,-1.2533083,-1.2329654,0.02034292,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.876667,-1.276506,-1.2561485,0.020357497,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.879583,-1.300007,-1.2796508,0.020356232,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.8825,-1.3238122,-1.3034738,0.020338316,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.885417,-1.3479222,-1.3276193,0.020302912,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.888333,-1.3723379,-1.3520887,0.020249154,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.89125,-1.3970596,-1.3768835,0.020176149,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.894167,-1.4220881,-1.4020051,0.020082969,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.897083,-1.4474234,-1.4274548,0.019968657,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.27,0.9,-1.473066,-1.4532337,0.019832224,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.55,-0.082299528,-0.0800184,0.0022811284,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.552917,-0.084940475,-0.082588124,0.0023523517,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.555833,-0.087651183,-0.085225855,0.0024253273,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.55875,-0.090433085,-0.087933002,0.0025000835,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.561667,-0.093287639,-0.09071099,0.0025766484,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.564583,-0.096216318,-0.093561268,0.0026550504,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.5675,-0.099220619,-0.096485302,0.0027353176,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.570417,-0.10230206,-0.09948458,0.002817478,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.573333,-0.10546217,-0.10256061,0.0029015596,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.57625,-0.10870252,-0.10571493,0.0029875899,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.579167,-0.11202467,-0.10894907,0.0030755967,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.582083,-0.11543023,-0.11226462,0.0031656072,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.585,-0.11892082,-0.11566317,0.0032576486,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.587917,-0.12249807,-0.11914632,0.0033517475,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.590833,-0.12616365,-0.12271572,0.0034479306,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.59375,-0.12991924,-0.12637302,0.0035462238,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.596667,-0.13376654,-0.13011989,0.0036466531,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.599583,-0.13770727,-0.13395803,0.0037492435,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.6025,-0.14174319,-0.13788917,0.0038540201,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.605417,-0.14587604,-0.14191503,0.003961007,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.608333,-0.15010762,-0.14603739,0.004070228,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.61125,-0.15443974,-0.15025803,0.0041817064,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.614167,-0.15887422,-0.15457875,0.0042954645,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.617083,-0.16341291,-0.15900138,0.0044115241,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.62,-0.16805768,-0.16352777,0.0045299064,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.622917,-0.17281041,-0.16815978,0.0046506315,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.625833,-0.17767303,-0.17289931,0.0047737188,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.62875,-0.18264745,-0.17774827,0.0048991867,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.631667,-0.18773564,-0.18270859,0.0050270527,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.634583,-0.19293956,-0.18778222,0.0051573333,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.6375,-0.1982612,-0.19297115,0.0052900437,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.640417,-0.20370257,-0.19827737,0.0054251981,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.643333,-0.20926571,-0.2037029,0.0055628094,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.64625,-0.21495268,-0.20924979,0.0057028891,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.649167,-0.22076553,-0.21492008,0.0058454476,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.652083,-0.22670636,-0.22071587,0.0059904935,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.655,-0.23277728,-0.22663925,0.0061380341,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.657917,-0.23898043,-0.23269235,0.0062880748,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.660833,-0.24531794,-0.23887732,0.0064406197,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.66375,-0.25179199,-0.24519632,0.0065956707,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.666667,-0.25840476,-0.25165153,0.006753228,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.669583,-0.26515846,-0.25824517,0.0069132899,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.6725,-0.2720553,-0.26497945,0.0070758524,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.675417,-0.27909753,-0.27185662,0.0072409095,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.678333,-0.28628741,-0.27887895,0.0074084529,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.68125,-0.2936272,-0.28604872,0.0075784718,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.684167,-0.3011192,-0.29336824,0.007750953,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.687083,-0.30876571,-0.30083983,0.0079258807,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.69,-0.31656906,-0.30846583,0.0081032363,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.692917,-0.32453159,-0.31624859,0.0082829984,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.695833,-0.33265565,-0.32419051,0.0084651426,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.69875,-0.3409436,-0.33229396,0.0086496413,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.701667,-0.34939784,-0.34056138,0.0088364638,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.704583,-0.35802075,-0.34899518,0.0090255761,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.7075,-0.36681475,-0.35759781,0.0092169403,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.710417,-0.37578226,-0.36637175,0.0094105153,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.713333,-0.38492572,-0.37531946,0.0096062559,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.71625,-0.39424756,-0.38444344,0.009804113,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.719167,-0.40375025,-0.39374621,0.010004033,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.722083,-0.41343625,-0.40323029,0.010205959,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.725,-0.42330805,-0.41289822,0.010409829,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.727917,-0.43336812,-0.42275255,0.010615576,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.730833,-0.44361897,-0.43279584,0.010823128,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.73375,-0.45406309,-0.44303068,0.011032409,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.736667,-0.464703,-0.45345966,0.011243338,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.739583,-0.47554121,-0.46408538,0.011455827,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.7425,-0.48658024,-0.47491046,0.011669783,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.745417,-0.49782262,-0.48593751,0.011885109,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.748333,-0.50927087,-0.49716917,0.012101698,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.75125,-0.52092753,-0.50860809,0.012319442,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.754167,-0.53279513,-0.52025691,0.012538222,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.757083,-0.5448762,-0.53211829,0.012757914,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.76,-0.55717328,-0.54419489,0.012978388,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.762917,-0.5696889,-0.55648939,0.013199505,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.765833,-0.58242558,-0.56900446,0.01342112,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.76875,-0.59538586,-0.58174278,0.013643079,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.771667,-0.60857225,-0.59470703,0.013865221,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.774583,-0.62198728,-0.6078999,0.014087377,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.7775,-0.63563344,-0.62132407,0.014309368,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.780417,-0.64951324,-0.63498223,0.014531008,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.783333,-0.66362917,-0.64887707,0.0147521,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.78625,-0.6779837,-0.66301126,0.014972439,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.789167,-0.6925793,-0.67738749,0.015191809,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.792083,-0.70741843,-0.69200844,0.015409986,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.795,-0.72250351,-0.70687678,0.015626733,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.797917,-0.73783697,-0.72199516,0.015841803,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.800833,-0.7534212,-0.73736626,0.01605494,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.80375,-0.76925859,-0.75299272,0.016265873,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.806667,-0.7853515,-0.76887718,0.016474322,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.809583,-0.80170225,-0.78502226,0.016679994,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.8125,-0.81831315,-0.80143057,0.016882582,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.815417,-0.83518649,-0.81810472,0.017081768,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.818333,-0.85232451,-0.83504729,0.017277219,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.82125,-0.86972944,-0.85226085,0.017468589,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.824167,-0.88740345,-0.86974793,0.017655518,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.827083,-0.9053487,-0.88751107,0.017837629,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.83,-0.9235673,-0.90555276,0.018014534,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.832917,-0.94206131,-0.92387549,0.018185824,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.835833,-0.96083278,-0.9424817,0.018351079,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.83875,-0.97988368,-0.96137382,0.018509859,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.841667,-0.99921596,-0.98055425,0.018661708,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.844583,-1.0188315,-1.0000253,0.018806153,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.8475,-1.0387321,-1.0197894,0.018942701,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.850417,-1.0589196,-1.0398488,0.019070842,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.853333,-1.0793957,-1.0602057,0.019190046,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.85625,-1.1001621,-1.0808623,0.019299762,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.859167,-1.1212203,-1.1018209,0.019399421,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.862083,-1.1425719,-1.1230835,0.019488432,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.865,-1.1642184,-1.1446522,0.019566181,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.867917,-1.1861611,-1.1665291,0.019632033,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.870833,-1.2084014,-1.1887161,0.019685329,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.87375,-1.2309405,-1.2112152,0.019725389,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.876667,-1.2537796,-1.2340281,0.019751506,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.879583,-1.2769197,-1.2571568,0.019762948,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.8825,-1.3003619,-1.2806029,0.01975896,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.885417,-1.3241069,-1.3043681,0.019738757,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.888333,-1.3481556,-1.3284541,0.019701531,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.89125,-1.3725088,-1.3528623,0.019646441,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.894167,-1.3971669,-1.3775943,0.019572623,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.897083,-1.4221305,-1.4026513,0.019479179,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.275,0.9,-1.4473999,-1.4280347,0.019365182,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.55,-0.080683749,-0.078504184,0.0021795651,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.552917,-0.083273152,-0.081025498,0.0022476544,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.555833,-0.085930975,-0.083613553,0.0023174214,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.55875,-0.088658624,-0.086269731,0.0023888933,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.561667,-0.09145753,-0.088995433,0.0024620973,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.564583,-0.09432914,-0.09179208,0.0025370607,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.5675,-0.097274923,-0.094661112,0.0026138105,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.570417,-0.10029637,-0.097603993,0.0026923738,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.573333,-0.10339498,-0.1006222,0.0027727776,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.57625,-0.10657229,-0.10371724,0.0028550486,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.579167,-0.10982985,-0.10689064,0.0029392135,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.582083,-0.11316923,-0.11014393,0.0030252988,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.585,-0.11659202,-0.11347869,0.0031133305,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.587917,-0.12009982,-0.11689649,0.0032033347,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.590833,-0.12369427,-0.12039894,0.003295337,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.59375,-0.12737703,-0.12398767,0.0033893629,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.596667,-0.13114976,-0.12766432,0.0034854372,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.599583,-0.13501415,-0.13143056,0.0035835845,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.6025,-0.13897192,-0.13528809,0.0036838291,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.605417,-0.1430248,-0.13923861,0.0037861946,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.608333,-0.14717456,-0.14328385,0.0038907042,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.61125,-0.15142295,-0.14742557,0.0039973805,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.614167,-0.15577179,-0.15166554,0.0041062456,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.617083,-0.16022288,-0.15600556,0.0042173207,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.62,-0.16477806,-0.16044743,0.0043306266,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.622917,-0.16943919,-0.164993,0.0044461832,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.625833,-0.17420815,-0.16964414,0.0045640097,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.62875,-0.17908683,-0.1744027,0.0046841243,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.631667,-0.18407715,-0.17927061,0.0048065444,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.634583,-0.18918106,-0.18424978,0.0049312864,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.6375,-0.19440051,-0.18934215,0.0050583658,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.640417,-0.19973748,-0.19454969,0.0051877967,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.643333,-0.20519397,-0.19987438,0.0053195924,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
1.28,0.64625,-0.210772,-0.20531823,0.0054537647,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
